timestamp,price_energy_levies_positive,price_energy_levies_negative
1599110100,0.18,0.18
1599111000,0.18,0.18
1599111900,0.18,0.18
1599112800,0.18,0.18
1599113700,0.18,0.18
1599114600,0.18,0.18
1599115500,0.18,0.18
1599116400,0.18,0.18
1599117300,0.18,0.18
1599118200,0.18,0.18
1599119100,0.18,0.18
1599120000,0.18,0.18
1599120900,0.18,0.18
1599121800,0.18,0.18
1599122700,0.18,0.18
1599123600,0.18,0.18
1599124500,0.18,0.18
1599125400,0.18,0.18
1599126300,0.18,0.18
1599127200,0.18,0.18
1599128100,0.18,0.18
1599129000,0.18,0.18
1599129900,0.18,0.18
1599130800,0.18,0.18
1599131700,0.18,0.18
1599132600,0.18,0.18
1599133500,0.18,0.18
1599134400,0.18,0.18
1599135300,0.18,0.18
1599136200,0.18,0.18
1599137100,0.18,0.18
1599138000,0.18,0.18
1599138900,0.18,0.18
1599139800,0.18,0.18
1599140700,0.18,0.18
1599141600,0.18,0.18
1599142500,0.18,0.18
1599143400,0.18,0.18
1599144300,0.18,0.18
1599145200,0.18,0.18
1599146100,0.18,0.18
1599147000,0.18,0.18
1599147900,0.18,0.18
1599148800,0.18,0.18
1599149700,0.18,0.18
1599150600,0.18,0.18
1599151500,0.18,0.18
1599152400,0.18,0.18
1599153300,0.18,0.18
1599154200,0.18,0.18
1599155100,0.18,0.18
1599156000,0.18,0.18
1599156900,0.18,0.18
1599157800,0.18,0.18
1599158700,0.18,0.18
1599159600,0.18,0.18
1599160500,0.18,0.18
1599161400,0.18,0.18
1599162300,0.18,0.18
1599163200,0.18,0.18
1599164100,0.18,0.18
1599165000,0.18,0.18
1599165900,0.18,0.18
1599166800,0.18,0.18
1599167700,0.18,0.18
1599168600,0.18,0.18
1599169500,0.18,0.18
1599170400,0.18,0.18
1599171300,0.18,0.18
1599172200,0.18,0.18
1599173100,0.18,0.18
1599174000,0.18,0.18
1599174900,0.18,0.18
1599175800,0.18,0.18
1599176700,0.18,0.18
1599177600,0.18,0.18
1599178500,0.18,0.18
1599179400,0.18,0.18
1599180300,0.18,0.18
1599181200,0.18,0.18
1599182100,0.18,0.18
1599183000,0.18,0.18
1599183900,0.18,0.18
1599184800,0.18,0.18
1599185700,0.18,0.18
1599186600,0.18,0.18
1599187500,0.18,0.18
1599188400,0.18,0.18
1599189300,0.18,0.18
1599190200,0.18,0.18
1599191100,0.18,0.18
1599192000,0.18,0.18
1599192900,0.18,0.18
1599193800,0.18,0.18
1599194700,0.18,0.18
1599195600,0.18,0.18
1599196500,0.18,0.18
1599197400,0.18,0.18
1599198300,0.18,0.18
1599199200,0.18,0.18
1599200100,0.18,0.18
1599201000,0.18,0.18
1599201900,0.18,0.18
1599202800,0.18,0.18
1599203700,0.18,0.18
1599204600,0.18,0.18
1599205500,0.18,0.18
1599206400,0.18,0.18
1599207300,0.18,0.18
1599208200,0.18,0.18
1599209100,0.18,0.18
1599210000,0.18,0.18
1599210900,0.18,0.18
1599211800,0.18,0.18
1599212700,0.18,0.18
1599213600,0.18,0.18
1599214500,0.18,0.18
1599215400,0.18,0.18
1599216300,0.18,0.18
1599217200,0.18,0.18
1599218100,0.18,0.18
1599219000,0.18,0.18
1599219900,0.18,0.18
1599220800,0.18,0.18
1599221700,0.18,0.18
1599222600,0.18,0.18
1599223500,0.18,0.18
1599224400,0.18,0.18
1599225300,0.18,0.18
1599226200,0.18,0.18
1599227100,0.18,0.18
1599228000,0.18,0.18
1599228900,0.18,0.18
1599229800,0.18,0.18
1599230700,0.18,0.18
1599231600,0.18,0.18
1599232500,0.18,0.18
1599233400,0.18,0.18
1599234300,0.18,0.18
1599235200,0.18,0.18
1599236100,0.18,0.18
1599237000,0.18,0.18
1599237900,0.18,0.18
1599238800,0.18,0.18
1599239700,0.18,0.18
1599240600,0.18,0.18
1599241500,0.18,0.18
1599242400,0.18,0.18
1599243300,0.18,0.18
1599244200,0.18,0.18
1599245100,0.18,0.18
1599246000,0.18,0.18
1599246900,0.18,0.18
1599247800,0.18,0.18
1599248700,0.18,0.18
1599249600,0.18,0.18
1599250500,0.18,0.18
1599251400,0.18,0.18
1599252300,0.18,0.18
1599253200,0.18,0.18
1599254100,0.18,0.18
1599255000,0.18,0.18
1599255900,0.18,0.18
1599256800,0.18,0.18
1599257700,0.18,0.18
1599258600,0.18,0.18
1599259500,0.18,0.18
1599260400,0.18,0.18
1599261300,0.18,0.18
1599262200,0.18,0.18
1599263100,0.18,0.18
1599264000,0.18,0.18
1599264900,0.18,0.18
1599265800,0.18,0.18
1599266700,0.18,0.18
1599267600,0.18,0.18
1599268500,0.18,0.18
1599269400,0.18,0.18
1599270300,0.18,0.18
1599271200,0.18,0.18
1599272100,0.18,0.18
1599273000,0.18,0.18
1599273900,0.18,0.18
1599274800,0.18,0.18
1599275700,0.18,0.18
1599276600,0.18,0.18
1599277500,0.18,0.18
1599278400,0.18,0.18
1599279300,0.18,0.18
1599280200,0.18,0.18
1599281100,0.18,0.18
1599282000,0.18,0.18
1599282900,0.18,0.18
1599283800,0.18,0.18
1599284700,0.18,0.18
1599285600,0.18,0.18
1599286500,0.18,0.18
1599287400,0.18,0.18
1599288300,0.18,0.18
1599289200,0.18,0.18
1599290100,0.18,0.18
1599291000,0.18,0.18
1599291900,0.18,0.18
1599292800,0.18,0.18
1599293700,0.18,0.18
1599294600,0.18,0.18
1599295500,0.18,0.18
1599296400,0.18,0.18
1599297300,0.18,0.18
1599298200,0.18,0.18
1599299100,0.18,0.18
1599300000,0.18,0.18
1599300900,0.18,0.18
1599301800,0.18,0.18
1599302700,0.18,0.18
1599303600,0.18,0.18
1599304500,0.18,0.18
1599305400,0.18,0.18
1599306300,0.18,0.18
1599307200,0.18,0.18
1599308100,0.18,0.18
1599309000,0.18,0.18
1599309900,0.18,0.18
1599310800,0.18,0.18
1599311700,0.18,0.18
1599312600,0.18,0.18
1599313500,0.18,0.18
1599314400,0.18,0.18
1599315300,0.18,0.18
1599316200,0.18,0.18
1599317100,0.18,0.18
1599318000,0.18,0.18
1599318900,0.18,0.18
1599319800,0.18,0.18
1599320700,0.18,0.18
1599321600,0.18,0.18
1599322500,0.18,0.18
1599323400,0.18,0.18
1599324300,0.18,0.18
1599325200,0.18,0.18
1599326100,0.18,0.18
1599327000,0.18,0.18
1599327900,0.18,0.18
1599328800,0.18,0.18
1599329700,0.18,0.18
1599330600,0.18,0.18
1599331500,0.18,0.18
1599332400,0.18,0.18
1599333300,0.18,0.18
1599334200,0.18,0.18
1599335100,0.18,0.18
1599336000,0.18,0.18
1599336900,0.18,0.18
1599337800,0.18,0.18
1599338700,0.18,0.18
1599339600,0.18,0.18
1599340500,0.18,0.18
1599341400,0.18,0.18
1599342300,0.18,0.18
1599343200,0.18,0.18
1599344100,0.18,0.18
1599345000,0.18,0.18
1599345900,0.18,0.18
1599346800,0.18,0.18
1599347700,0.18,0.18
1599348600,0.18,0.18
1599349500,0.18,0.18
1599350400,0.18,0.18
1599351300,0.18,0.18
1599352200,0.18,0.18
1599353100,0.18,0.18
1599354000,0.18,0.18
1599354900,0.18,0.18
1599355800,0.18,0.18
1599356700,0.18,0.18
1599357600,0.18,0.18
1599358500,0.18,0.18
1599359400,0.18,0.18
1599360300,0.18,0.18
1599361200,0.18,0.18
1599362100,0.18,0.18
1599363000,0.18,0.18
1599363900,0.18,0.18
1599364800,0.18,0.18
1599365700,0.18,0.18
1599366600,0.18,0.18
1599367500,0.18,0.18
1599368400,0.18,0.18
1599369300,0.18,0.18
1599370200,0.18,0.18
1599371100,0.18,0.18
1599372000,0.18,0.18
1599372900,0.18,0.18
1599373800,0.18,0.18
1599374700,0.18,0.18
1599375600,0.18,0.18
1599376500,0.18,0.18
1599377400,0.18,0.18
1599378300,0.18,0.18
1599379200,0.18,0.18
1599380100,0.18,0.18
1599381000,0.18,0.18
1599381900,0.18,0.18
1599382800,0.18,0.18
1599383700,0.18,0.18
1599384600,0.18,0.18
1599385500,0.18,0.18
1599386400,0.18,0.18
1599387300,0.18,0.18
1599388200,0.18,0.18
1599389100,0.18,0.18
1599390000,0.18,0.18
1599390900,0.18,0.18
1599391800,0.18,0.18
1599392700,0.18,0.18
1599393600,0.18,0.18
1599394500,0.18,0.18
1599395400,0.18,0.18
1599396300,0.18,0.18
1599397200,0.18,0.18
1599398100,0.18,0.18
1599399000,0.18,0.18
1599399900,0.18,0.18
1599400800,0.18,0.18
1599401700,0.18,0.18
1599402600,0.18,0.18
1599403500,0.18,0.18
1599404400,0.18,0.18
1599405300,0.18,0.18
1599406200,0.18,0.18
1599407100,0.18,0.18
1599408000,0.18,0.18
1599408900,0.18,0.18
1599409800,0.18,0.18
1599410700,0.18,0.18
1599411600,0.18,0.18
1599412500,0.18,0.18
1599413400,0.18,0.18
1599414300,0.18,0.18
1599415200,0.18,0.18
1599416100,0.18,0.18
1599417000,0.18,0.18
1599417900,0.18,0.18
1599418800,0.18,0.18
1599419700,0.18,0.18
1599420600,0.18,0.18
1599421500,0.18,0.18
1599422400,0.18,0.18
1599423300,0.18,0.18
1599424200,0.18,0.18
1599425100,0.18,0.18
1599426000,0.18,0.18
1599426900,0.18,0.18
1599427800,0.18,0.18
1599428700,0.18,0.18
1599429600,0.18,0.18
1599430500,0.18,0.18
1599431400,0.18,0.18
1599432300,0.18,0.18
1599433200,0.18,0.18
1599434100,0.18,0.18
1599435000,0.18,0.18
1599435900,0.18,0.18
1599436800,0.18,0.18
1599437700,0.18,0.18
1599438600,0.18,0.18
1599439500,0.18,0.18
1599440400,0.18,0.18
1599441300,0.18,0.18
1599442200,0.18,0.18
1599443100,0.18,0.18
1599444000,0.18,0.18
1599444900,0.18,0.18
1599445800,0.18,0.18
1599446700,0.18,0.18
1599447600,0.18,0.18
1599448500,0.18,0.18
1599449400,0.18,0.18
1599450300,0.18,0.18
1599451200,0.18,0.18
1599452100,0.18,0.18
1599453000,0.18,0.18
1599453900,0.18,0.18
1599454800,0.18,0.18
1599455700,0.18,0.18
1599456600,0.18,0.18
1599457500,0.18,0.18
1599458400,0.18,0.18
1599459300,0.18,0.18
1599460200,0.18,0.18
1599461100,0.18,0.18
1599462000,0.18,0.18
1599462900,0.18,0.18
1599463800,0.18,0.18
1599464700,0.18,0.18
1599465600,0.18,0.18
1599466500,0.18,0.18
1599467400,0.18,0.18
1599468300,0.18,0.18
1599469200,0.18,0.18
1599470100,0.18,0.18
1599471000,0.18,0.18
1599471900,0.18,0.18
1599472800,0.18,0.18
1599473700,0.18,0.18
1599474600,0.18,0.18
1599475500,0.18,0.18
1599476400,0.18,0.18
1599477300,0.18,0.18
1599478200,0.18,0.18
1599479100,0.18,0.18
1599480000,0.18,0.18
1599480900,0.18,0.18
1599481800,0.18,0.18
1599482700,0.18,0.18
1599483600,0.18,0.18
1599484500,0.18,0.18
1599485400,0.18,0.18
1599486300,0.18,0.18
1599487200,0.18,0.18
1599488100,0.18,0.18
1599489000,0.18,0.18
1599489900,0.18,0.18
1599490800,0.18,0.18
1599491700,0.18,0.18
1599492600,0.18,0.18
1599493500,0.18,0.18
1599494400,0.18,0.18
1599495300,0.18,0.18
1599496200,0.18,0.18
1599497100,0.18,0.18
1599498000,0.18,0.18
1599498900,0.18,0.18
1599499800,0.18,0.18
1599500700,0.18,0.18
1599501600,0.18,0.18
1599502500,0.18,0.18
1599503400,0.18,0.18
1599504300,0.18,0.18
1599505200,0.18,0.18
1599506100,0.18,0.18
1599507000,0.18,0.18
1599507900,0.18,0.18
1599508800,0.18,0.18
1599509700,0.18,0.18
1599510600,0.18,0.18
1599511500,0.18,0.18
1599512400,0.18,0.18
1599513300,0.18,0.18
1599514200,0.18,0.18
1599515100,0.18,0.18
1599516000,0.18,0.18
1599516900,0.18,0.18
1599517800,0.18,0.18
1599518700,0.18,0.18
1599519600,0.18,0.18
1599520500,0.18,0.18
1599521400,0.18,0.18
1599522300,0.18,0.18
1599523200,0.18,0.18
1599524100,0.18,0.18
1599525000,0.18,0.18
1599525900,0.18,0.18
1599526800,0.18,0.18
1599527700,0.18,0.18
1599528600,0.18,0.18
1599529500,0.18,0.18
1599530400,0.18,0.18
1599531300,0.18,0.18
1599532200,0.18,0.18
1599533100,0.18,0.18
1599534000,0.18,0.18
1599534900,0.18,0.18
1599535800,0.18,0.18
1599536700,0.18,0.18
1599537600,0.18,0.18
1599538500,0.18,0.18
1599539400,0.18,0.18
1599540300,0.18,0.18
1599541200,0.18,0.18
1599542100,0.18,0.18
1599543000,0.18,0.18
1599543900,0.18,0.18
1599544800,0.18,0.18
1599545700,0.18,0.18
1599546600,0.18,0.18
1599547500,0.18,0.18
1599548400,0.18,0.18
1599549300,0.18,0.18
1599550200,0.18,0.18
1599551100,0.18,0.18
1599552000,0.18,0.18
1599552900,0.18,0.18
1599553800,0.18,0.18
1599554700,0.18,0.18
1599555600,0.18,0.18
1599556500,0.18,0.18
1599557400,0.18,0.18
1599558300,0.18,0.18
1599559200,0.18,0.18
1599560100,0.18,0.18
1599561000,0.18,0.18
1599561900,0.18,0.18
1599562800,0.18,0.18
1599563700,0.18,0.18
1599564600,0.18,0.18
1599565500,0.18,0.18
1599566400,0.18,0.18
1599567300,0.18,0.18
1599568200,0.18,0.18
1599569100,0.18,0.18
1599570000,0.18,0.18
1599570900,0.18,0.18
1599571800,0.18,0.18
1599572700,0.18,0.18
1599573600,0.18,0.18
1599574500,0.18,0.18
1599575400,0.18,0.18
1599576300,0.18,0.18
1599577200,0.18,0.18
1599578100,0.18,0.18
1599579000,0.18,0.18
1599579900,0.18,0.18
1599580800,0.18,0.18
1599581700,0.18,0.18
1599582600,0.18,0.18
1599583500,0.18,0.18
1599584400,0.18,0.18
1599585300,0.18,0.18
1599586200,0.18,0.18
1599587100,0.18,0.18
1599588000,0.18,0.18
1599588900,0.18,0.18
1599589800,0.18,0.18
1599590700,0.18,0.18
1599591600,0.18,0.18
1599592500,0.18,0.18
1599593400,0.18,0.18
1599594300,0.18,0.18
1599595200,0.18,0.18
1599596100,0.18,0.18
1599597000,0.18,0.18
1599597900,0.18,0.18
1599598800,0.18,0.18
1599599700,0.18,0.18
1599600600,0.18,0.18
1599601500,0.18,0.18
1599602400,0.18,0.18
1599603300,0.18,0.18
1599604200,0.18,0.18
1599605100,0.18,0.18
1599606000,0.18,0.18
1599606900,0.18,0.18
1599607800,0.18,0.18
1599608700,0.18,0.18
1599609600,0.18,0.18
1599610500,0.18,0.18
1599611400,0.18,0.18
1599612300,0.18,0.18
1599613200,0.18,0.18
1599614100,0.18,0.18
1599615000,0.18,0.18
1599615900,0.18,0.18
1599616800,0.18,0.18
1599617700,0.18,0.18
1599618600,0.18,0.18
1599619500,0.18,0.18
1599620400,0.18,0.18
1599621300,0.18,0.18
1599622200,0.18,0.18
1599623100,0.18,0.18
1599624000,0.18,0.18
1599624900,0.18,0.18
1599625800,0.18,0.18
1599626700,0.18,0.18
1599627600,0.18,0.18
1599628500,0.18,0.18
1599629400,0.18,0.18
1599630300,0.18,0.18
1599631200,0.18,0.18
1599632100,0.18,0.18
1599633000,0.18,0.18
1599633900,0.18,0.18
1599634800,0.18,0.18
1599635700,0.18,0.18
1599636600,0.18,0.18
1599637500,0.18,0.18
1599638400,0.18,0.18
1599639300,0.18,0.18
1599640200,0.18,0.18
1599641100,0.18,0.18
1599642000,0.18,0.18
1599642900,0.18,0.18
1599643800,0.18,0.18
1599644700,0.18,0.18
1599645600,0.18,0.18
1599646500,0.18,0.18
1599647400,0.18,0.18
1599648300,0.18,0.18
1599649200,0.18,0.18
1599650100,0.18,0.18
1599651000,0.18,0.18
1599651900,0.18,0.18
1599652800,0.18,0.18
1599653700,0.18,0.18
1599654600,0.18,0.18
1599655500,0.18,0.18
1599656400,0.18,0.18
1599657300,0.18,0.18
1599658200,0.18,0.18
1599659100,0.18,0.18
1599660000,0.18,0.18
1599660900,0.18,0.18
1599661800,0.18,0.18
1599662700,0.18,0.18
1599663600,0.18,0.18
1599664500,0.18,0.18
1599665400,0.18,0.18
1599666300,0.18,0.18
1599667200,0.18,0.18
1599668100,0.18,0.18
1599669000,0.18,0.18
1599669900,0.18,0.18
1599670800,0.18,0.18
1599671700,0.18,0.18
1599672600,0.18,0.18
1599673500,0.18,0.18
1599674400,0.18,0.18
1599675300,0.18,0.18
1599676200,0.18,0.18
1599677100,0.18,0.18
1599678000,0.18,0.18
1599678900,0.18,0.18
1599679800,0.18,0.18
1599680700,0.18,0.18
1599681600,0.18,0.18
1599682500,0.18,0.18
1599683400,0.18,0.18
1599684300,0.18,0.18
1599685200,0.18,0.18
1599686100,0.18,0.18
1599687000,0.18,0.18
1599687900,0.18,0.18
1599688800,0.18,0.18
1599689700,0.18,0.18
1599690600,0.18,0.18
1599691500,0.18,0.18
1599692400,0.18,0.18
1599693300,0.18,0.18
1599694200,0.18,0.18
1599695100,0.18,0.18
1599696000,0.18,0.18
1599696900,0.18,0.18
1599697800,0.18,0.18
1599698700,0.18,0.18
1599699600,0.18,0.18
1599700500,0.18,0.18
1599701400,0.18,0.18
1599702300,0.18,0.18
1599703200,0.18,0.18
1599704100,0.18,0.18
1599705000,0.18,0.18
1599705900,0.18,0.18
1599706800,0.18,0.18
1599707700,0.18,0.18
1599708600,0.18,0.18
1599709500,0.18,0.18
1599710400,0.18,0.18
1599711300,0.18,0.18
1599712200,0.18,0.18
1599713100,0.18,0.18
1599714000,0.18,0.18
1599714900,0.18,0.18
1599715800,0.18,0.18
1599716700,0.18,0.18
1599717600,0.18,0.18
1599718500,0.18,0.18
1599719400,0.18,0.18
1599720300,0.18,0.18
1599721200,0.18,0.18
1599722100,0.18,0.18
1599723000,0.18,0.18
1599723900,0.18,0.18
1599724800,0.18,0.18
1599725700,0.18,0.18
1599726600,0.18,0.18
1599727500,0.18,0.18
1599728400,0.18,0.18
1599729300,0.18,0.18
1599730200,0.18,0.18
1599731100,0.18,0.18
1599732000,0.18,0.18
1599732900,0.18,0.18
1599733800,0.18,0.18
1599734700,0.18,0.18
1599735600,0.18,0.18
1599736500,0.18,0.18
1599737400,0.18,0.18
1599738300,0.18,0.18
1599739200,0.18,0.18
1599740100,0.18,0.18
1599741000,0.18,0.18
1599741900,0.18,0.18
1599742800,0.18,0.18
1599743700,0.18,0.18
1599744600,0.18,0.18
1599745500,0.18,0.18
1599746400,0.18,0.18
1599747300,0.18,0.18
1599748200,0.18,0.18
1599749100,0.18,0.18
1599750000,0.18,0.18
1599750900,0.18,0.18
1599751800,0.18,0.18
1599752700,0.18,0.18
1599753600,0.18,0.18
1599754500,0.18,0.18
1599755400,0.18,0.18
1599756300,0.18,0.18
1599757200,0.18,0.18
1599758100,0.18,0.18
1599759000,0.18,0.18
1599759900,0.18,0.18
1599760800,0.18,0.18
1599761700,0.18,0.18
1599762600,0.18,0.18
1599763500,0.18,0.18
1599764400,0.18,0.18
1599765300,0.18,0.18
1599766200,0.18,0.18
1599767100,0.18,0.18
1599768000,0.18,0.18
1599768900,0.18,0.18
1599769800,0.18,0.18
1599770700,0.18,0.18
1599771600,0.18,0.18
1599772500,0.18,0.18
1599773400,0.18,0.18
1599774300,0.18,0.18
1599775200,0.18,0.18
1599776100,0.18,0.18
1599777000,0.18,0.18
1599777900,0.18,0.18
1599778800,0.18,0.18
1599779700,0.18,0.18
1599780600,0.18,0.18
1599781500,0.18,0.18
1599782400,0.18,0.18
1599783300,0.18,0.18
1599784200,0.18,0.18
1599785100,0.18,0.18
1599786000,0.18,0.18
1599786900,0.18,0.18
1599787800,0.18,0.18
1599788700,0.18,0.18
1599789600,0.18,0.18
1599790500,0.18,0.18
1599791400,0.18,0.18
1599792300,0.18,0.18
1599793200,0.18,0.18
1599794100,0.18,0.18
1599795000,0.18,0.18
1599795900,0.18,0.18
1599796800,0.18,0.18
1599797700,0.18,0.18
1599798600,0.18,0.18
1599799500,0.18,0.18
1599800400,0.18,0.18
1599801300,0.18,0.18
1599802200,0.18,0.18
1599803100,0.18,0.18
1599804000,0.18,0.18
1599804900,0.18,0.18
1599805800,0.18,0.18
1599806700,0.18,0.18
1599807600,0.18,0.18
1599808500,0.18,0.18
1599809400,0.18,0.18
1599810300,0.18,0.18
1599811200,0.18,0.18
1599812100,0.18,0.18
1599813000,0.18,0.18
1599813900,0.18,0.18
1599814800,0.18,0.18
1599815700,0.18,0.18
1599816600,0.18,0.18
1599817500,0.18,0.18
1599818400,0.18,0.18
1599819300,0.18,0.18
1599820200,0.18,0.18
1599821100,0.18,0.18
1599822000,0.18,0.18
1599822900,0.18,0.18
1599823800,0.18,0.18
1599824700,0.18,0.18
1599825600,0.18,0.18
1599826500,0.18,0.18
1599827400,0.18,0.18
1599828300,0.18,0.18
1599829200,0.18,0.18
1599830100,0.18,0.18
1599831000,0.18,0.18
1599831900,0.18,0.18
1599832800,0.18,0.18
1599833700,0.18,0.18
1599834600,0.18,0.18
1599835500,0.18,0.18
1599836400,0.18,0.18
1599837300,0.18,0.18
1599838200,0.18,0.18
1599839100,0.18,0.18
1599840000,0.18,0.18
1599840900,0.18,0.18
1599841800,0.18,0.18
1599842700,0.18,0.18
1599843600,0.18,0.18
1599844500,0.18,0.18
1599845400,0.18,0.18
1599846300,0.18,0.18
1599847200,0.18,0.18
1599848100,0.18,0.18
1599849000,0.18,0.18
1599849900,0.18,0.18
1599850800,0.18,0.18
1599851700,0.18,0.18
1599852600,0.18,0.18
1599853500,0.18,0.18
1599854400,0.18,0.18
1599855300,0.18,0.18
1599856200,0.18,0.18
1599857100,0.18,0.18
1599858000,0.18,0.18
1599858900,0.18,0.18
1599859800,0.18,0.18
1599860700,0.18,0.18
1599861600,0.18,0.18
1599862500,0.18,0.18
1599863400,0.18,0.18
1599864300,0.18,0.18
1599865200,0.18,0.18
1599866100,0.18,0.18
1599867000,0.18,0.18
1599867900,0.18,0.18
1599868800,0.18,0.18
1599869700,0.18,0.18
1599870600,0.18,0.18
1599871500,0.18,0.18
1599872400,0.18,0.18
1599873300,0.18,0.18
1599874200,0.18,0.18
1599875100,0.18,0.18
1599876000,0.18,0.18
1599876900,0.18,0.18
1599877800,0.18,0.18
1599878700,0.18,0.18
1599879600,0.18,0.18
1599880500,0.18,0.18
1599881400,0.18,0.18
1599882300,0.18,0.18
1599883200,0.18,0.18
1599884100,0.18,0.18
1599885000,0.18,0.18
1599885900,0.18,0.18
1599886800,0.18,0.18
1599887700,0.18,0.18
1599888600,0.18,0.18
1599889500,0.18,0.18
1599890400,0.18,0.18
1599891300,0.18,0.18
1599892200,0.18,0.18
1599893100,0.18,0.18
1599894000,0.18,0.18
1599894900,0.18,0.18
1599895800,0.18,0.18
1599896700,0.18,0.18
1599897600,0.18,0.18
1599898500,0.18,0.18
1599899400,0.18,0.18
1599900300,0.18,0.18
1599901200,0.18,0.18
1599902100,0.18,0.18
1599903000,0.18,0.18
1599903900,0.18,0.18
1599904800,0.18,0.18
1599905700,0.18,0.18
1599906600,0.18,0.18
1599907500,0.18,0.18
1599908400,0.18,0.18
1599909300,0.18,0.18
1599910200,0.18,0.18
1599911100,0.18,0.18
1599912000,0.18,0.18
1599912900,0.18,0.18
1599913800,0.18,0.18
1599914700,0.18,0.18
1599915600,0.18,0.18
1599916500,0.18,0.18
1599917400,0.18,0.18
1599918300,0.18,0.18
1599919200,0.18,0.18
1599920100,0.18,0.18
1599921000,0.18,0.18
1599921900,0.18,0.18
1599922800,0.18,0.18
1599923700,0.18,0.18
1599924600,0.18,0.18
1599925500,0.18,0.18
1599926400,0.18,0.18
1599927300,0.18,0.18
1599928200,0.18,0.18
1599929100,0.18,0.18
1599930000,0.18,0.18
1599930900,0.18,0.18
1599931800,0.18,0.18
1599932700,0.18,0.18
1599933600,0.18,0.18
1599934500,0.18,0.18
1599935400,0.18,0.18
1599936300,0.18,0.18
1599937200,0.18,0.18
1599938100,0.18,0.18
1599939000,0.18,0.18
1599939900,0.18,0.18
1599940800,0.18,0.18
1599941700,0.18,0.18
1599942600,0.18,0.18
1599943500,0.18,0.18
1599944400,0.18,0.18
1599945300,0.18,0.18
1599946200,0.18,0.18
1599947100,0.18,0.18
1599948000,0.18,0.18
1599948900,0.18,0.18
1599949800,0.18,0.18
1599950700,0.18,0.18
1599951600,0.18,0.18
1599952500,0.18,0.18
1599953400,0.18,0.18
1599954300,0.18,0.18
1599955200,0.18,0.18
1599956100,0.18,0.18
1599957000,0.18,0.18
1599957900,0.18,0.18
1599958800,0.18,0.18
1599959700,0.18,0.18
1599960600,0.18,0.18
1599961500,0.18,0.18
1599962400,0.18,0.18
1599963300,0.18,0.18
1599964200,0.18,0.18
1599965100,0.18,0.18
1599966000,0.18,0.18
1599966900,0.18,0.18
1599967800,0.18,0.18
1599968700,0.18,0.18
1599969600,0.18,0.18
1599970500,0.18,0.18
1599971400,0.18,0.18
1599972300,0.18,0.18
1599973200,0.18,0.18
1599974100,0.18,0.18
1599975000,0.18,0.18
1599975900,0.18,0.18
1599976800,0.18,0.18
1599977700,0.18,0.18
1599978600,0.18,0.18
1599979500,0.18,0.18
1599980400,0.18,0.18
1599981300,0.18,0.18
1599982200,0.18,0.18
1599983100,0.18,0.18
1599984000,0.18,0.18
1599984900,0.18,0.18
1599985800,0.18,0.18
1599986700,0.18,0.18
1599987600,0.18,0.18
1599988500,0.18,0.18
1599989400,0.18,0.18
1599990300,0.18,0.18
1599991200,0.18,0.18
1599992100,0.18,0.18
1599993000,0.18,0.18
1599993900,0.18,0.18
1599994800,0.18,0.18
1599995700,0.18,0.18
1599996600,0.18,0.18
1599997500,0.18,0.18
1599998400,0.18,0.18
1599999300,0.18,0.18
1600000200,0.18,0.18
1600001100,0.18,0.18
1600002000,0.18,0.18
1600002900,0.18,0.18
1600003800,0.18,0.18
1600004700,0.18,0.18
1600005600,0.18,0.18
1600006500,0.18,0.18
1600007400,0.18,0.18
1600008300,0.18,0.18
1600009200,0.18,0.18
1600010100,0.18,0.18
1600011000,0.18,0.18
1600011900,0.18,0.18
1600012800,0.18,0.18
1600013700,0.18,0.18
1600014600,0.18,0.18
1600015500,0.18,0.18
1600016400,0.18,0.18
1600017300,0.18,0.18
1600018200,0.18,0.18
1600019100,0.18,0.18
1600020000,0.18,0.18
1600020900,0.18,0.18
1600021800,0.18,0.18
1600022700,0.18,0.18
1600023600,0.18,0.18
1600024500,0.18,0.18
1600025400,0.18,0.18
1600026300,0.18,0.18
1600027200,0.18,0.18
1600028100,0.18,0.18
1600029000,0.18,0.18
1600029900,0.18,0.18
1600030800,0.18,0.18
1600031700,0.18,0.18
1600032600,0.18,0.18
1600033500,0.18,0.18
1600034400,0.18,0.18
1600035300,0.18,0.18
1600036200,0.18,0.18
1600037100,0.18,0.18
1600038000,0.18,0.18
1600038900,0.18,0.18
1600039800,0.18,0.18
1600040700,0.18,0.18
1600041600,0.18,0.18
1600042500,0.18,0.18
1600043400,0.18,0.18
1600044300,0.18,0.18
1600045200,0.18,0.18
1600046100,0.18,0.18
1600047000,0.18,0.18
1600047900,0.18,0.18
1600048800,0.18,0.18
1600049700,0.18,0.18
1600050600,0.18,0.18
1600051500,0.18,0.18
1600052400,0.18,0.18
1600053300,0.18,0.18
1600054200,0.18,0.18
1600055100,0.18,0.18
1600056000,0.18,0.18
1600056900,0.18,0.18
1600057800,0.18,0.18
1600058700,0.18,0.18
1600059600,0.18,0.18
1600060500,0.18,0.18
1600061400,0.18,0.18
1600062300,0.18,0.18
1600063200,0.18,0.18
1600064100,0.18,0.18
1600065000,0.18,0.18
1600065900,0.18,0.18
1600066800,0.18,0.18
1600067700,0.18,0.18
1600068600,0.18,0.18
1600069500,0.18,0.18
1600070400,0.18,0.18
1600071300,0.18,0.18
1600072200,0.18,0.18
1600073100,0.18,0.18
1600074000,0.18,0.18
1600074900,0.18,0.18
1600075800,0.18,0.18
